adresse,Date mutation,Valeur fonciere,Code_postal,Commune,Surface reelle bati,Surface terrain,Nombre pieces principales,Code commune,Type local,Valeur foncière au mètre carré,search,longitude,latitude,result_score
1 PL DU DOCT BERTHET,14/06/2024,313850.0,78170,CELLE-SAINT-CLOUD (LA),62.0,0.0,3.0,126,Appartement,5062.096774193548,1 PL DU DOCT BERTHET 78170 CELLE-SAINT-CLOUD (LA),2.150137,48.848624,0.7603174380165288
1 PL DU FAVORI,20/03/2024,320000.0,77127,LIEUSAINT,87.0,278.0,4.0,251,Maison,3678.1609195402298,1 PL DU FAVORI 77127 LIEUSAINT,2.548454,48.639018,0.8229207713498622
1 PL DU GAL BEURET,06/02/2024,300000.0,75015,PARIS,44.0,0.0,3.0,115,Appartement,6818.181818181818,1 PL DU GAL BEURET 75015 PARIS,2.303181,48.842133,0.7064839234449759
1 PL DU GAL BEURET,10/06/2024,485000.0,75015,PARIS,44.0,0.0,3.0,115,Appartement,11022.727272727272,1 PL DU GAL BEURET 75015 PARIS,2.303181,48.842133,0.7064839234449759
1 PL DU GAL BEURET,14/11/2024,137000.0,75015,PARIS,14.0,0.0,1.0,115,Appartement,9785.714285714286,1 PL DU GAL BEURET 75015 PARIS,2.303181,48.842133,0.7064839234449759
1 PL DU MARECHAL LECLERC,07/06/2024,250000.0,77160,PROVINS,229.0,0.0,9.0,379,Appartement,1091.703056768559,1 PL DU MARECHAL LECLERC 77160 PROVINS,3.299462,48.560391,0.8487388913525499
1 PL DU MUGUET,20/09/2024,236000.0,77130,GRANDE-PAROISSE (LA),89.0,666.0,4.0,210,Maison,2651.6853932584268,1 PL DU MUGUET 77130 GRANDE-PAROISSE (LA),2.903297,48.382682,0.8384148917748917
1 PL DU PERRUCHET,30/07/2024,115000.0,94320,THIAIS,42.0,0.0,2.0,73,Appartement,2738.095238095238,1 PL DU PERRUCHET 94320 THIAIS,2.388426,48.759522,0.8216544077134986
1 PL DU PETIT BOIS,02/09/2024,402900.0,94000,CRETEIL,75.0,0.0,4.0,28,Appartement,5372.0,1 PL DU PETIT BOIS 94000 CRETEIL,2.466944,48.783885,0.7835578609625667
1 PL DU PETIT BOIS,12/04/2024,275300.0,94000,CRETEIL,62.0,0.0,3.0,28,Appartement,4440.322580645161,1 PL DU PETIT BOIS 94000 CRETEIL,2.466944,48.783885,0.7835578609625667
1 PL DU PETIT BOIS,18/12/2024,317300.0,94000,CRETEIL,69.0,0.0,3.0,28,Appartement,4598.550724637681,1 PL DU PETIT BOIS 94000 CRETEIL,2.466944,48.783885,0.7835578609625667
1 PL DU PETIT BOIS,23/04/2024,262300.0,94000,CRETEIL,60.0,0.0,3.0,28,Appartement,4371.666666666667,1 PL DU PETIT BOIS 94000 CRETEIL,2.466944,48.783885,0.7835578609625667
1 PL DU PETIT BOIS,25/06/2024,419800.0,94000,CRETEIL,82.0,0.0,4.0,28,Appartement,5119.512195121952,1 PL DU PETIT BOIS 94000 CRETEIL,2.466944,48.783885,0.7835578609625667
1 PL DU PETIT BOIS,25/09/2024,267600.0,94000,CRETEIL,63.0,0.0,3.0,28,Appartement,4247.619047619048,1 PL DU PETIT BOIS 94000 CRETEIL,2.466944,48.783885,0.7835578609625667
1 PL DU PETIT BOIS,26/07/2024,279200.0,94000,CRETEIL,60.0,0.0,3.0,28,Appartement,4653.333333333333,1 PL DU PETIT BOIS 94000 CRETEIL,2.466944,48.783885,0.7835578609625667
1 PL DU PETIT BOIS,29/11/2024,278000.0,94000,CRETEIL,60.0,0.0,3.0,28,Appartement,4633.333333333333,1 PL DU PETIT BOIS 94000 CRETEIL,2.466944,48.783885,0.7835578609625667
1 PL DU PETIT PONT,26/09/2024,152000.0,94140,ALFORTVILLE,52.0,0.0,2.0,2,Appartement,2923.076923076923,1 PL DU PETIT PONT 94140 ALFORTVILLE,2.426437,48.790203,0.8394571561771561
1 PL DU POIRIER BARON,01/07/2024,123800.0,95110,SANNOIS,62.0,0.0,3.0,582,Appartement,1996.774193548387,1 PL DU POIRIER BARON 95110 SANNOIS,2.245474,48.977942,0.8434245933014354
1 PL DU RHONE,31/07/2024,380000.0,95150,TAVERNY,105.0,269.0,5.0,607,Maison,3619.0476190476193,1 PL DU RHONE 95150 TAVERNY,2.21188,49.00912,0.8115757575757575
1 PL DU ROUILLON,29/08/2024,147000.0,91000,EVRY-COURCOURONNES,80.0,0.0,4.0,228,Appartement,1837.5,1 PL DU ROUILLON 91000 EVRY-COURCOURONNES,2.442649,48.633219,0.8594269421487603
1 PL DU RUBAN FAUVE,11/10/2024,219000.0,95800,COURDIMANCHE,61.0,0.0,3.0,183,Appartement,3590.1639344262294,1 PL DU RUBAN FAUVE 95800 COURDIMANCHE,2.001565,49.040835,0.8367007095343679
1 PL DU SUD,02/05/2024,226000.0,92800,PUTEAUX,37.0,0.0,1.0,62,Appartement,6108.108108108108,1 PL DU SUD 92800 PUTEAUX,2.241744,48.888082,0.7935305194805194
1 PL DU SUD,04/07/2024,495000.0,92800,PUTEAUX,115.0,0.0,4.0,62,Appartement,4304.347826086957,1 PL DU SUD 92800 PUTEAUX,2.241744,48.888082,0.7935305194805194
1 PL DU SUD,09/07/2024,260000.0,92800,PUTEAUX,23.0,0.0,1.0,62,Appartement,11304.347826086956,1 PL DU SUD 92800 PUTEAUX,2.241744,48.888082,0.7935305194805194
1 PL DU SUD,15/04/2024,175500.0,92800,PUTEAUX,28.0,0.0,1.0,62,Appartement,6267.857142857143,1 PL DU SUD 92800 PUTEAUX,2.241744,48.888082,0.7935305194805194
1 PL DU SUD,24/01/2024,217000.0,92800,PUTEAUX,37.0,0.0,1.0,62,Appartement,5864.864864864865,1 PL DU SUD 92800 PUTEAUX,2.241744,48.888082,0.7935305194805194
1 PL DU SUD,28/11/2024,536585.0,92800,PUTEAUX,90.0,0.0,3.0,62,Appartement,5962.055555555556,1 PL DU SUD 92800 PUTEAUX,2.241744,48.888082,0.7935305194805194
1 PL DU SUD,30/01/2024,765425.0,92800,PUTEAUX,136.0,0.0,5.0,62,Appartement,5628.125,1 PL DU SUD 92800 PUTEAUX,2.241744,48.888082,0.7935305194805194
1 PL DU TERTRE,22/05/2024,220000.0,95000,CERGY,89.0,0.0,4.0,127,Appartement,2471.9101123595506,1 PL DU TERTRE 95000 CERGY,2.067675,49.03747,0.8030338244514106
1 PL DUTARTRE,15/05/2024,453000.0,78150,LE CHESNAY-ROCQUENCOURT,75.0,0.0,3.0,158,Appartement,6040.0,1 PL DUTARTRE 78150 LE CHESNAY-ROCQUENCOURT,2.121961,48.829761,0.8611457707509881
1 PL DUTARTRE,16/04/2024,505000.0,78150,LE CHESNAY-ROCQUENCOURT,90.0,0.0,4.0,158,Appartement,5611.111111111111,1 PL DUTARTRE 78150 LE CHESNAY-ROCQUENCOURT,2.121961,48.829761,0.8611457707509881
1 PL EDMOND FLOURY,02/07/2024,151500.0,77170,COUBERT,60.0,0.0,3.0,127,Appartement,2525.0,1 PL EDMOND FLOURY 77170 COUBERT,2.694082,48.671636,0.8167944155844155
1 PL EDMOND FLOURY,20/05/2024,140200.0,77170,COUBERT,60.0,0.0,3.0,127,Appartement,2336.6666666666665,1 PL EDMOND FLOURY 77170 COUBERT,2.694082,48.671636,0.8167944155844155
1 PL GALATEE,04/09/2024,360000.0,77700,SERRIS,70.0,0.0,3.0,449,Appartement,5142.857142857143,1 PL GALATEE 77700 SERRIS,2.784795,48.858588,0.7867714285714285
1 PL HENRI BARBUSSE,31/05/2024,323502.0,92300,LEVALLOIS-PERRET,35.0,0.0,2.0,44,Appartement,9242.914285714285,1 PL HENRI BARBUSSE 92300 LEVALLOIS-PERRET,2.289232,48.89015,0.8645926262626261
1 PL JACQUES PREVERT,25/07/2024,259000.0,77600,BUSSY-SAINT-GEORGES,63.0,0.0,3.0,58,Appartement,4111.111111111111,1 PL JACQUES PREVERT 77600 BUSSY-SAINT-GEORGES,2.712843,48.839376,0.8680665306122448
1 PL JEAN CHARCOT,18/01/2024,129000.0,95200,SARCELLES,53.0,0.0,2.0,585,Appartement,2433.9622641509436,1 PL JEAN CHARCOT 95200 SARCELLES,2.369016,48.978976,0.8415737373737373
1 PL JEAN CHARCOT,25/01/2024,132000.0,95200,SARCELLES,63.0,0.0,3.0,585,Appartement,2095.2380952380954,1 PL JEAN CHARCOT 95200 SARCELLES,2.369016,48.978976,0.8415737373737373
1 PL JEAN DE LA FONTAINE,15/03/2024,504200.0,95760,VALMONDOIS,152.0,846.0,7.0,628,Maison,3317.1052631578946,1 PL JEAN DE LA FONTAINE 95760 VALMONDOIS,2.203999,49.093454,0.8412087603305783
1 PL JEAN GOLINELLI,27/11/2024,324000.0,95380,VILLERON,102.0,0.0,4.0,675,Appartement,3176.470588235294,1 PL JEAN GOLINELLI 95380 VILLERON,2.540154,49.059677,0.8199844226044226
1 PL JEAN-BAPTISTE PLAINCHAMP,24/05/2024,470000.0,92000,NANTERRE,77.0,0.0,3.0,50,Maison,6103.896103896104,1 PL JEAN-BAPTISTE PLAINCHAMP 92000 NANTERRE,2.20048,48.891384,0.8646245647969051
1 PL JEANNE D ARC,10/06/2024,137000.0,78120,RAMBOUILLET,23.0,0.0,1.0,517,Appartement,5956.521739130435,1 PL JEANNE D ARC 78120 RAMBOUILLET,1.823333,48.646043,0.8434873205741626
1 PL JULES FERRY,15/04/2024,382130.0,92120,MONTROUGE,54.0,0.0,2.0,49,Appartement,7076.481481481482,1 PL JULES FERRY 92120 MONTROUGE,2.325871,48.812005,0.8408380519480518
1 PL LECLERC DE HAUTECLOQUE,19/09/2024,152559.0,78210,SAINT-CYR-L ECOLE,42.0,0.0,2.0,545,Appartement,3632.3571428571427,1 PL LECLERC DE HAUTECLOQUE 78210 SAINT-CYR-L ECOLE,2.061226,48.808235,0.8224953246753246
1 PL LUCY PARSONS,11/04/2024,156435.0,93100,MONTREUIL,30.0,0.0,1.0,48,Appartement,5214.5,1 PL LUCY PARSONS 93100 MONTREUIL,2.470224,48.873617,0.83378101010101
1 PL MAL DE LATTRE DE TASSIGNY,28/05/2024,705000.0,92300,LEVALLOIS-PERRET,64.0,0.0,3.0,44,Appartement,11015.625,1 PL MAL DE LATTRE DE TASSIGNY 92300 LEVALLOIS-PERRET,2.28508,48.887399,0.9132604958677686
1 PL MARGUERITE NASEAU,24/10/2024,272522.0,92150,SURESNES,65.0,0.0,3.0,73,Appartement,4192.6461538461535,1 PL MARGUERITE NASEAU 92150 SURESNES,2.22624,48.868126,0.8458454545454545
1 PL MARIE MARVINGT,11/04/2024,225000.0,95470,VEMARS,67.0,0.0,3.0,641,Appartement,3358.208955223881,1 PL MARIE MARVINGT 95470 VEMARS,2.573158,49.066276,0.8155962337662336
1 PL MICHEL DEBRE,11/06/2024,1990000.0,75006,PARIS,119.0,0.0,4.0,106,Appartement,16722.689075630253,1 PL MICHEL DEBRE 75006 PARIS,2.330234,48.852048,0.8165690909090908
1 PL MICHEL DEBRE,28/06/2024,630000.0,75006,PARIS,40.0,0.0,2.0,106,Appartement,15750.0,1 PL MICHEL DEBRE 75006 PARIS,2.330234,48.852048,0.8165690909090908
1 PL MON IDEE,30/10/2024,420000.0,94430,CHENNEVIERES SUR MARNE,116.0,507.0,5.0,19,Maison,3620.689655172414,1 PL MON IDEE 94430 CHENNEVIERES SUR MARNE,2.532221,48.801826,0.8589935353535352
1 PL PASTEUR,30/04/2024,200000.0,77760,LARCHANT,140.0,530.0,3.0,244,Maison,1428.5714285714287,1 PL PASTEUR 77760 LARCHANT,2.597411,48.284059,0.796180303030303
1 PL PAUL VERLAINE,02/02/2024,242000.0,77600,BUSSY-SAINT-GEORGES,69.0,0.0,3.0,58,Appartement,3507.246376811594,1 PL PAUL VERLAINE 77600 BUSSY-SAINT-GEORGES,2.713776,48.83972,0.8212689361702128
1 PL PAUL VERLAINE,22/02/2024,183000.0,77600,BUSSY-SAINT-GEORGES,42.0,0.0,2.0,58,Appartement,4357.142857142857,1 PL PAUL VERLAINE 77600 BUSSY-SAINT-GEORGES,2.713776,48.83972,0.8212689361702128
1 PL PEROD,20/09/2024,945000.0,78170,CELLE-SAINT-CLOUD (LA),284.0,2812.0,8.0,126,Maison,3327.4647887323945,1 PL PEROD 78170 CELLE-SAINT-CLOUD (LA),2.137285,48.836596,0.7989957206208425
1 PL RAPHAEL,03/04/2024,156750.0,92400,COURBEVOIE,18.0,0.0,1.0,26,Appartement,8708.333333333334,1 PL RAPHAEL 92400 COURBEVOIE,2.23511,48.897063,0.8166290909090909
1 PL RAPHAEL,11/10/2024,161500.0,92400,COURBEVOIE,18.0,0.0,1.0,26,Appartement,8972.222222222223,1 PL RAPHAEL 92400 COURBEVOIE,2.23511,48.897063,0.8166290909090909
1 PL RAPHAEL,25/11/2024,151900.0,92400,COURBEVOIE,18.0,0.0,1.0,26,Appartement,8438.888888888889,1 PL RAPHAEL 92400 COURBEVOIE,2.23511,48.897063,0.8166290909090909
1 PL RAPHAEL,27/06/2024,144000.0,92400,COURBEVOIE,19.0,0.0,1.0,26,Appartement,7578.9473684210525,1 PL RAPHAEL 92400 COURBEVOIE,2.23511,48.897063,0.8166290909090909
1 PL RAPHAEL,30/09/2024,103885.0,92400,COURBEVOIE,18.0,0.0,1.0,26,Appartement,5771.388888888889,1 PL RAPHAEL 92400 COURBEVOIE,2.23511,48.897063,0.8166290909090909
1 PL RAPHAEL,31/07/2024,103885.0,92400,COURBEVOIE,18.0,0.0,1.0,26,Appartement,5771.388888888889,1 PL RAPHAEL 92400 COURBEVOIE,2.23511,48.897063,0.8166290909090909
1 PL REMOIVILLE,30/08/2024,175000.0,94350,VILLIERS-SUR-MARNE,52.0,0.0,3.0,79,Appartement,3365.3846153846152,1 PL REMOIVILLE 94350 VILLIERS-SUR-MARNE,2.54171,48.826957,0.8529344820295982
1 PL RODIN,17/05/2024,185000.0,75016,PARIS,25.0,0.0,1.0,116,Appartement,7400.0,1 PL RODIN 75016 PARIS,2.271268,48.853396,0.7855845454545454
1 PL SAINT GEORGES,30/07/2024,146000.0,91600,SAVIGNY-SUR-ORGE,59.0,0.0,4.0,589,Appartement,2474.576271186441,1 PL SAINT GEORGES 91600 SAVIGNY-SUR-ORGE,2.341755,48.676345,0.859164214876033
1 PL SAINT MEDARD,27/06/2024,735000.0,91800,BRUNOY,232.0,1464.0,8.0,114,Appartement,3168.103448275862,1 PL SAINT MEDARD 91800 BRUNOY,2.502735,48.698163,0.8251316804407713
1 PL SALOMON MALHANGU,24/09/2024,172000.0,78280,GUYANCOURT,54.0,0.0,2.0,297,Appartement,3185.185185185185,1 PL SALOMON MALHANGU 78280 GUYANCOURT,2.049644,48.781914,0.7516238842975206
1 PL ST LEONARD,12/03/2024,133850.0,91100,CORBEIL ESSONNES,64.0,0.0,3.0,174,Appartement,2091.40625,1 PL ST LEONARD 91100 CORBEIL ESSONNES,2.485885,48.614308,0.7620497979797979
1 PL ST SYMPHORIEN,24/05/2024,280800.0,78000,VERSAILLES,56.0,0.0,3.0,646,Appartement,5014.285714285715,1 PL ST SYMPHORIEN 78000 VERSAILLES,2.145837,48.804328,0.7473261471861471
1 PL VINCENT VAN GOGH,23/04/2024,220000.0,94320,THIAIS,65.0,0.0,3.0,73,Appartement,3384.6153846153848,1 PL VINCENT VAN GOGH 94320 THIAIS,2.389134,48.769145,0.838388058968059
1 PL WINSTON CHURCHILL,05/01/2024,1841000.0,92200,NEUILLY-SUR-SEINE,136.0,0.0,4.0,51,Appartement,13536.764705882353,1 PL WINSTON CHURCHILL 92200 NEUILLY-SUR-SEINE,2.272998,48.884121,0.8675828942486085
1 PROM DE L ECLUSE,18/01/2024,420000.0,93160,NOISY-LE-GRAND,84.0,0.0,4.0,51,Appartement,5000.0,1 PROM DE L ECLUSE 93160 NOISY-LE-GRAND,2.542011,48.849313,0.8165855371900826
1 PROM DES ANGES,19/04/2024,195865.0,78210,SAINT-CYR-L ECOLE,64.0,0.0,3.0,545,Appartement,3060.390625,1 PROM DES ANGES 78210 SAINT-CYR-L ECOLE,2.058796,48.803959,0.8214176767676767
1 PROM EDOUARD TOULOUSE,25/09/2024,340000.0,94800,VILLEJUIF,62.0,0.0,3.0,76,Appartement,5483.870967741936,1 PROM EDOUARD TOULOUSE 94800 VILLEJUIF,2.354303,48.78871,0.814329173553719
1 PROM MONA LISA,30/08/2024,476000.0,78000,VERSAILLES,118.0,0.0,5.0,646,Appartement,4033.898305084746,1 PROM MONA LISA 78000 VERSAILLES,2.159293,48.803936,0.8022177033492822
1 PRV DE LA VENDEE,19/01/2024,102330.0,91300,MASSY,62.0,0.0,4.0,377,Appartement,1650.483870967742,1 PRV DE LA VENDEE 91300 MASSY,2.272627,48.733594,0.5498941277641278
1 PTE DES DEUX LIMONS,15/10/2024,543000.0,91310,LINAS,244.0,1651.0,8.0,339,Maison,2225.409836065574,1 PTE DES DEUX LIMONS 91310 LINAS,2.265177,48.635307,0.6774206388206389
1 QUAI AUX FLEURS,21/05/2024,2940000.0,75004,PARIS,150.0,0.0,5.0,104,Appartement,19600.0,1 QUAI AUX FLEURS 75004 PARIS,2.352023,48.852884,0.9635272727272726
1 QUAI D AUSTERLITZ,25/07/2024,860000.0,75013,PARIS,86.0,0.0,4.0,113,Appartement,10000.0,1 QUAI D AUSTERLITZ 75013 PARIS,2.373309,48.837648,0.9796945454545454
1 QUAI DE LA SEINE,05/01/2024,630000.0,75019,PARIS,66.0,0.0,2.0,119,Appartement,9545.454545454546,1 QUAI DE LA SEINE 75019 PARIS,2.36959,48.884405,0.9797109090909092
1 QUAI DU PORT DE CRETEIL,13/05/2024,85000.0,94100,SAINT-MAUR-DES-FOSSES,17.0,0.0,1.0,68,Appartement,5000.0,1 QUAI DU PORT DE CRETEIL 94100 SAINT-MAUR-DES-FOSSES,2.46991,48.803986,0.96806
1 QUAI VOLTAIRE,22/07/2024,236500.0,78230,PECQ (LE),54.0,0.0,3.0,481,Appartement,4379.62962962963,1 QUAI VOLTAIRE 78230 PECQ (LE),2.105323,48.898125,0.9012568025078368
1 RES BEETHOVEN,09/01/2024,155000.0,95500,GONESSE,77.0,0.0,3.0,277,Appartement,2012.987012987013,1 RES BEETHOVEN 95500 GONESSE,2.425926,48.992848,0.7515232467532468
1 RES BERNARD PALISSY,25/10/2024,362000.0,77210,AVON,110.0,0.0,5.0,14,Appartement,3290.909090909091,1 RES BERNARD PALISSY 77210 AVON,2.714031,48.413266,0.8078412834224599
1 RES CASTELET,27/08/2024,220000.0,78700,CONFLANS SAINTE HONORINE,95.0,0.0,4.0,172,Appartement,2315.7894736842104,1 RES CASTELET 78700 CONFLANS SAINTE HONORINE,2.076067,48.989835,0.8123720499108733
1 RES DE BRETAGNE,20/11/2024,100000.0,95100,ARGENTEUIL,42.0,0.0,1.0,18,Appartement,2380.9523809523807,1 RES DE BRETAGNE 95100 ARGENTEUIL,2.234182,48.945477,0.8012740669856458
1 RES DE L EPTE,27/06/2024,256600.0,95710,BRAY-ET-LU,108.0,458.0,5.0,101,Maison,2375.925925925926,1 RES DE L EPTE 95710 BRAY-ET-LU,1.660656,49.138806,0.757306985645933
1 RES DE LA PRAIRIE,09/04/2024,85000.0,78120,RAMBOUILLET,62.0,0.0,3.0,517,Appartement,1370.967741935484,1 RES DE LA PRAIRIE 78120 RAMBOUILLET,1.836507,48.64425,0.7902140803382662
1 RES DES BOURNOUVIERS,29/02/2024,207000.0,95220,HERBLAY-SUR-SEINE,57.0,0.0,3.0,306,Appartement,3631.5789473684213,1 RES DES BOURNOUVIERS 95220 HERBLAY-SUR-SEINE,2.148889,48.993606,0.7928886987522281
1 RES DES MOULINS,24/09/2024,268000.0,95220,HERBLAY-SUR-SEINE,64.0,0.0,3.0,306,Appartement,4187.5,1 RES DES MOULINS 95220 HERBLAY-SUR-SEINE,2.146649,48.992039,0.8057683838383838
1 RES DU LAC,04/10/2024,232000.0,91330,YERRES,70.0,0.0,3.0,691,Appartement,3314.285714285714,1 RES DU LAC 91330 YERRES,2.491845,48.710695,0.7255468035190615
1 RES DU LAC,14/05/2024,216500.0,91330,YERRES,70.0,0.0,3.0,691,Appartement,3092.8571428571427,1 RES DU LAC 91330 YERRES,2.491845,48.710695,0.7255468035190615
1 RES DU LAC,26/08/2024,205000.0,91330,YERRES,69.0,0.0,3.0,691,Appartement,2971.014492753623,1 RES DU LAC 91330 YERRES,2.491845,48.710695,0.7255468035190615
1 RES DU MANOIR DE DENOUVAL,18/04/2024,162750.0,78570,ANDRESY,54.0,0.0,2.0,15,Appartement,3013.8888888888887,1 RES DU MANOIR DE DENOUVAL 78570 ANDRESY,2.045173,48.965604,0.8049529400386846
1 RES DU PARC,05/08/2024,233000.0,77169,BOISSY-LE-CHATEL,93.0,700.0,4.0,42,Maison,2505.3763440860216,1 RES DU PARC 77169 BOISSY-LE-CHATEL,3.132029,48.821396,0.7790798268398268
1 RES EDMOND ROSTAND,26/04/2024,240000.0,95600,EAUBONNE,77.0,0.0,4.0,203,Appartement,3116.883116883117,1 RES EDMOND ROSTAND 95600 EAUBONNE,2.27246,48.996664,0.8145334889434889
1 RES ELYSEE 1,19/07/2024,221350.0,78170,CELLE-SAINT-CLOUD (LA),55.0,0.0,2.0,126,Appartement,4024.5454545454545,1 RES ELYSEE 1 78170 CELLE-SAINT-CLOUD (LA),2.150145,48.858058,0.7761078787878787
1 RES FLORE,18/09/2024,420000.0,78570,ANDRESY,137.0,505.0,6.0,15,Maison,3065.693430656934,1 RES FLORE 78570 ANDRESY,2.043258,48.962793,0.7270304398826979
1 RES HLM LES BRANDONS,17/09/2024,217000.0,77380,COMBS LA VILLE,84.0,0.0,4.0,122,Appartement,2583.3333333333335,1 RES HLM LES BRANDONS 77380 COMBS LA VILLE,2.559343,48.663979,0.657560606060606
1 RES LA PETITE MAULDRE,21/10/2024,168000.0,78650,BEYNES,76.0,0.0,4.0,62,Appartement,2210.5263157894738,1 RES LA PETITE MAULDRE 78650 BEYNES,1.879727,48.849451,0.7400159595959596
1 RES LES ACACIAS,17/01/2024,176900.0,91540,MENNECY,76.0,0.0,4.0,386,Appartement,2327.6315789473683,1 RES LES ACACIAS 91540 MENNECY,2.429961,48.55728,0.7039888311688312
1 RES LES EPAGNES,19/08/2024,375000.0,95640,SANTEUIL,244.0,1740.0,14.0,584,Maison,1536.8852459016393,1 RES LES EPAGNES 95640 SANTEUIL,1.945292,49.125189,0.677780909090909
1 RES LOUIS ARAGON,01/08/2024,275000.0,91180,SAINT-GERMAIN-LES-ARPAJON,88.0,212.0,4.0,552,Maison,3125.0,1 RES LOUIS ARAGON 91180 SAINT-GERMAIN-LES-ARPAJON,2.279413,48.599523,0.8332935064935063
1 RES PARC DU CHATEAU,27/09/2024,309850.0,78430,LOUVECIENNES,75.0,0.0,4.0,350,Appartement,4131.333333333333,1 RES PARC DU CHATEAU 78430 LOUVECIENNES,2.115336,48.863447,0.7541038218923932
